image,budget,seed,init_budget,max_gaussians,strategy,tensor,tensor_color,density,sampling,orientation,color,scale,scale_cap,background,opacity,renderer,aa,color_basis,color_solve,loss,loss_weight,optimizer,lr_schedule,state_seed,row_temper,support_fade,pyramid,refine,refine_site,refine_primitive,refine_nms,refine_color,refine_prune,refine_relocate,config_label,is_baseline,early_exit,early_stop_patience,early_stop_min_delta,early_stop_min_iters,status,psnr,ssim,ms_ssim,lpips,edge_mae,auc_psnr,auc_psnr_horizon,iters_to_target,iters_to_targets,seconds_to_target,n_gaussians,background_fraction,background_grid,background_count,detail_count,background_actual_fraction,large_support_count,large_support_fraction,large_support_detail_count,large_support_detail_fraction,iterations_run,stopped_early,stopped_at,init_seconds,fit_seconds,total_seconds,split_event_count,ranked_wave_score_mean,ranked_wave_residual_support_mean,ranked_wave_activity_mean,ranked_wave_footprint_mean,absgrad_score_mean,absgrad_score_max,freq_violation_score_mean,freq_violation_score_max,freq_violation_axis0_count,freq_violation_axis1_count,freq_violation_freq_mean,color_solve_every,color_solve_schedule,color_solve_lambda,color_solve_maxiter,color_solve_event_count,color_solve_relative_residual_mean,loss_weighting,loss_weight_beta,loss_weight_mean,loss_weight_max,relocate_event_count,seed_new_row_optimizer_state,new_row_temper_iters,new_row_temper_start,tempered_new_rows_mean,support_fade_static,support_fade_until_frac,support_fade_crossfade_iters,support_fade_alpha_mean,post_split_delta_mean,split_recovery_iters_mean,adaptive_count,adaptive_event_count,adaptive_growth_count,adaptive_stop_reason,adaptive_selected_n,estimated_bpp,target_ms_ssim,target_bpp,level_iters,level_budgets
kodim13,2000,0,2000,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.5537,0.4916,0.81653,,0.09589,20.369631668024656,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.1,16,200,1800,0.1,198,0.099,198,0.11,1500,False,,0.2847590446472168,8.26674509048462,8.556885719299316,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim13,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.4907,0.50714,0.80549,,0.094855,20.418066461218285,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.0,0,0,2000,0.0,12,0.006,12,0.006,1500,False,,0.5764086246490479,5.314941883087158,5.8954432010650635,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim13,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.611,0.49893,0.8212,,0.095165,20.415332768104964,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.05,8,64,1936,0.032,298,0.149,234,0.120868,1500,False,,0.5793328285217285,8.651859045028687,9.236876249313354,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim13,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,20.5245,0.49159,0.81596,,0.096362,20.344166473836562,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.1,16,200,1800,0.1,208,0.104,208,0.115556,1500,False,,0.5438101291656494,8.493793964385986,9.042957544326782,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim13,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.4937,0.64647,0.88408,,0.072079,22.346390816432145,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.0,0,0,5000,0.0,13,0.0026,13,0.0026,1500,False,,0.9343323707580566,4.939598083496094,5.878915309906006,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim13,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.5144,0.64063,0.89625,,0.073921,22.19250791688376,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.05,8,64,4936,0.0128,383,0.0766,319,0.064627,1500,False,,0.8967180252075195,9.568352699279785,10.47145128250122,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim13,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.4238,0.63485,0.895,,0.074915,22.118933837997506,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.1,16,256,4744,0.0512,341,0.0682,341,0.07188,1500,False,,0.8511426448822021,9.76705288887024,10.624518871307373,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim13,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.4347,0.64001,0.8792,,0.072315,22.33559602224644,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.0,0,0,5000,0.0,13,0.0026,13,0.0026,1500,False,,1.2733657360076904,4.923637390136719,6.201001405715942,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim13,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.4748,0.63783,0.89458,,0.074294,22.142888924851267,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.05,8,64,4936,0.0128,402,0.0804,338,0.068476,1500,False,,1.258965253829956,9.937744855880737,11.20297384262085,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim13,5000,0,5000,5000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,22.3715,0.63138,0.89249,,0.07538,22.064621959072976,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,5000,0.1,16,256,4744,0.0512,324,0.0648,324,0.068297,1500,False,,1.2187626361846924,9.695786237716675,10.920745134353638,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim19,1000,0,1000,1000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,23.0827,0.7167,0.86615,,0.062221,24.35312135542449,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.0,0,0,1000,0.0,42,0.042,42,0.042,1500,False,,0.15705060958862305,5.260298728942871,5.421228647232056,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,1000,0,1000,1000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.6563,0.71345,0.8863,,0.057742,25.088878099086525,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.05,8,50,950,0.05,212,0.212,162,0.170526,1500,False,,0.17723798751831055,7.436891794204712,7.61904501914978,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,1000,0,1000,1000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.6352,0.71043,0.88271,,0.057104,25.15808880114412,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.1,16,100,900,0.1,138,0.138,138,0.153333,1500,False,,0.1989123821258545,7.0476226806640625,7.251127004623413,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,1000,0,1000,1000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,24.8235,0.72019,0.87496,,0.058581,25.057005983420098,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.0,0,0,1000,0.0,29,0.029,29,0.029,1500,False,,0.33756113052368164,5.571645259857178,5.914595603942871,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,1000,0,1000,1000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.6163,0.71328,0.88337,,0.057558,25.153381207690707,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.05,8,50,950,0.05,185,0.185,135,0.142105,1500,False,,0.3398575782775879,7.229712963104248,7.57449746131897,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,1000,0,1000,1000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,25.7565,0.71073,0.882,,0.056117,25.220085907491388,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,1000,0.1,16,100,900,0.1,119,0.119,119,0.132222,1500,False,,0.33745431900024414,6.768120050430298,7.110185146331787,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,0.651,,,,
kodim19,2000,0,2000,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.3137,0.77868,0.91822,,0.04081,27.261956020861646,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.0,0,0,2000,0.0,56,0.028,56,0.028,1500,False,,0.32959866523742676,5.572243928909302,5.906107187271118,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,2000,0,2000,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.4249,0.76715,0.92184,,0.044165,26.86154701202372,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.05,8,64,1936,0.032,293,0.1465,229,0.118285,1500,False,,0.35068678855895996,8.366223096847534,8.722367763519287,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,2000,0,2000,2000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.2957,0.76036,0.91789,,0.044838,26.76346788285493,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.1,16,200,1800,0.1,221,0.1105,221,0.122778,1500,False,,0.31501173973083496,8.07114577293396,8.391507387161255,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.1926,0.77463,0.91525,,0.041116,27.20321539611002,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.0,0,0,2000,0.0,45,0.0225,45,0.0225,1500,False,,0.5894367694854736,5.346533536911011,5.941125154495239,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.4405,0.7664,0.92057,,0.044208,26.85611072232359,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.05,8,64,1936,0.032,271,0.1355,207,0.106921,1500,False,,0.6029207706451416,8.151890993118286,8.761948585510254,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,2000,0,2000,2000,quadtree_wse,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.10_grid16,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=quadtree_wse|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.10_grid16|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,27.4145,0.76433,0.91878,,0.04458,26.823383649402334,observed,,"{'28.0': None, '30.0': None, '32.0': None, '35.0': None}",,2000,0.1,16,200,1800,0.1,185,0.0925,185,0.102778,1500,False,,0.560854434967041,7.908596754074097,8.47463321685791,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,1.3021,,,,
kodim19,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,off,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=off|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,30.3743,0.83862,0.95251,,0.027262,29.86270410907992,observed,,"{'28.0': 66, '30.0': 311, '32.0': None, '35.0': None}",,5000,0.0,0,0,5000,0.0,78,0.0156,78,0.0156,1500,False,,0.9602041244506836,6.188194751739502,7.152935981750488,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
kodim19,5000,0,5000,5000,aniso_onedge,central,luma,structure,wse,tensor,bilinear,spacing,none,frac0.05_grid8,none,cuda,0.0,constant,none,l1,none,adam,none,off,off,off,single,none,none,duplicate,off,target,off,off,strategy=aniso_onedge|tensor=central|tensor_color=luma|density=structure|sampling=wse|orientation=tensor|color=bilinear|scale=spacing|scale_cap=none|background=frac0.05_grid8|opacity=none|renderer=cuda|aa=0.0|color_basis=constant|color_solve=none|loss=l1|loss_weight=none|optimizer=adam|lr_schedule=none|refine_site=none|refine_primitive=duplicate|refine_nms=off|refine_color=target|refine_prune=off|refine_relocate=off|state_seed=off|row_temper=off|support_fade=off|pyramid=single,False,False,,,,ok,30.0302,0.83357,0.95527,,0.030093,29.342008577337896,observed,,"{'28.0': 89, '30.0': 1424, '32.0': None, '35.0': None}",,5000,0.05,8,64,4936,0.0128,396,0.0792,332,0.067261,1500,False,,1.0929524898529053,9.013836145401001,10.11282992362976,0,,,,,,,,,,,,,none,0.0001,32,0,,none,1.0,,,0,False,0,0.25,0.0,False,,10,0.0,,,False,0,0,,,3.2552,,,,
