final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,375,26.36600399017334,3.1668334270741534,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,400,26.541877269744873,3.2054587829197483,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,425,26.26582932472229,3.1395105399186174,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,450,26.90914034843445,3.256650496586242,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,475,27.118743896484375,3.3287868978216495,8
640,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,499,27.263871908187866,3.378724102211067,8
640,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,0,16.69905924797058,1.2759631333161383,8
640,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,25,20.669655799865723,2.4286270182806615,8
640,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,50,21.84299087524414,2.5438861528625765,8
640,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,75,22.504131078720093,2.617825714935268,8
