final_budget,method,method_label,iter,mean_psnr,std_psnr,runs
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,75,22.441189289093018,2.216270459828139,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,150,23.01954412460327,2.368844230060952,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,225,22.86881160736084,2.3298395370560576,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,300,18.601858854293823,2.7492175963476795,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,375,22.558980464935303,2.123191654686382,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,450,22.17452573776245,2.179055092108216,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,525,21.854602813720703,2.1019901088739736,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,600,18.61803436279297,2.579919697333481,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,675,22.350749492645264,2.143264718577274,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,750,21.949254035949707,2.0635606376372606,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,825,21.518938064575195,2.0595116570882444,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,900,18.47063970565796,2.6184704197902633,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,975,22.11235761642456,2.276045967848903,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1050,21.59380578994751,2.4401328673092317,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1125,21.208693981170654,2.4134219462260487,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1200,18.28138279914856,2.421576306483487,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1275,21.73949432373047,2.3852244259960087,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1350,21.363378047943115,2.3630510620256135,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1425,21.064629077911377,2.438692925498891,4
2000,structsplat_quadtree_wse_residual_featurecap,SS qt-WSE + residual feature cap,1499,20.884623527526855,2.3353310145446997,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,0,18.01585626602173,0.9799586796656713,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,75,22.374501705169678,2.1358495324832916,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,150,23.11167860031128,2.407005937492235,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,225,23.331140995025635,2.470227465900896,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,300,18.684863328933716,1.6481261807693566,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,375,23.841622829437256,2.7072557109367716,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,450,24.011422157287598,2.7849304067003264,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,525,24.026538848876953,2.7835014226895076,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,600,19.97930073738098,2.4921484540283383,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,675,24.359954357147217,2.878670690385126,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,750,24.21658945083618,2.725565781125112,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,825,24.24031686782837,2.73275069177156,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,900,20.235501289367676,2.5697682682177434,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,975,24.621548652648926,2.99985269027842,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1050,24.608192920684814,2.9372626014383854,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1125,24.507415771484375,2.8898079883954164,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1200,20.035527229309082,2.3945152439820667,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1275,24.969943523406982,3.1211583743497306,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1350,24.851919174194336,3.0332809475681377,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1425,24.69950819015503,2.9090989967260756,4
2000,structsplat_quadtree_wse_tensor,SS qt-WSE + tensor,1499,24.611027240753174,2.883675024963303,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,0,18.022640228271484,0.9853119130490391,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,75,22.3276948928833,2.1134972746993657,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,150,23.097490787506104,2.4386797939901212,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,225,23.324103355407715,2.5131693909731125,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,300,19.7558012008667,3.1324554507222695,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,375,23.81183385848999,2.7140174547471583,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,450,23.830846309661865,2.649219091646318,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,525,23.819137573242188,2.6851218761669307,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,600,19.655637979507446,3.2105373887663387,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,675,24.177637100219727,2.7638738843696893,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,750,24.054890632629395,2.661141927624659,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,825,24.023841857910156,2.6876616514888303,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,900,19.606393337249756,2.8963887621449556,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,975,24.382080554962158,2.846899138439211,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1050,24.262978553771973,2.853443197503981,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1125,24.08900260925293,2.8120572591469393,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1200,19.448187351226807,2.6898040436716495,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1275,24.508365154266357,2.9803263757615857,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1350,24.223365306854248,2.943374075138453,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1425,24.088634490966797,2.982245526307396,4
2000,structsplat_quadtree_wse_tensor_feature_rel,SS qt-WSE + tensor feature-rel cap,1499,23.846322059631348,2.8987283613906083,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,0,17.975419521331787,1.0467406427368293,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,75,22.4398136138916,2.2150982898841574,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,150,23.012300491333008,2.3743446158774026,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,225,22.881434440612793,2.3030542063643016,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,300,19.644254207611084,2.7155825415450403,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,375,22.787051677703857,2.1753616030154093,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,450,22.396666049957275,2.2436019832116725,4
2000,structsplat_quadtree_wse_tensor_featurecap,SS qt-WSE + tensor feature cap,525,21.8717303276062,2.1976065147777972,4
