budget_cap,coherence_power,corner_frac,error,fit_seconds,flank_offset_frac,flat_frac,height,image,init_seconds,init_strategy,iterations_run,iters,iters_to_targets,max_axis_ratio,max_side,ms_ssim,n_gaussians,psnr,reconstruction_path,renderer,sampling_mode,seed,selected_path,source_path,ssim,status,stopped_early,total_seconds,variant,variant_label,variant_note,width
1440,1.0,0.15,,0.20092129707336426,0.0,0.02,160,kodim07,0.2600119113922119,aniso_onedge,80,80,"{'22.0': 2, '24.0': 16, '26.0': 44, '28.0': None, '30.0': None}",6.0,240,0.9690443277359009,1440,27.698232650756836,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.8753105998039246,ok,False,0.46093320846557617,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,240
1440,1.0,0.15,,0.1962294578552246,0.5,0.02,160,kodim07,0.287029504776001,aniso_flanking,80,80,"{'22.0': 2, '24.0': 17, '26.0': 45, '28.0': None, '30.0': None}",6.0,240,0.9688147306442261,1440,27.601390838623047,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.8739070296287537,ok,False,0.4832589626312256,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",240
1440,1.0,0.15,,0.18554234504699707,0.0,0.02,160,kodim07,0.49266719818115234,quadtree_wse,80,80,"{'22.0': 3, '24.0': 18, '26.0': 49, '28.0': None, '30.0': None}",6.0,240,0.9653348326683044,1440,27.320310592651367,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.867913544178009,ok,False,0.6782095432281494,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,240
1440,1.0,0.15,,0.18150925636291504,0.0,0.02,160,kodim07,0.26595091819763184,quadtree_hybrid,80,80,"{'22.0': 3, '24.0': 17, '26.0': 47, '28.0': None, '30.0': None}",6.0,240,0.9719274044036865,1440,27.692153930664062,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.876652717590332,ok,False,0.4474601745605469,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,240
1440,1.0,0.15,,0.18348336219787598,0.0,0.02,160,kodim07,0.16745662689208984,iso_blue_noise,80,80,"{'22.0': 10, '24.0': 30, '26.0': 69, '28.0': None, '30.0': None}",6.0,240,0.9552761316299438,1440,26.499319076538086,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.8303534984588623,ok,False,0.3509399890899658,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.1789405345916748,0.5,0.02,160,kodim07,0.04914736747741699,aniso_flanking,80,80,"{'22.0': 3, '24.0': 18, '26.0': 51, '28.0': None, '30.0': None}",6.0,240,0.9610305428504944,1440,26.978271484375,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.8568481802940369,ok,False,0.2280879020690918,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
1440,1.0,0.15,,0.4525134563446045,0.0,0.02,160,kodim07,0.25326037406921387,aniso_onedge,200,200,"{'22.0': 2, '24.0': 16, '26.0': 44, '28.0': 88, '30.0': 172}",6.0,240,0.9852256774902344,1440,30.614639282226562,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9312736988067627,ok,False,0.7057738304138184,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,240
1440,1.0,0.15,,0.4470679759979248,0.5,0.02,160,kodim07,0.2548518180847168,aniso_flanking,200,200,"{'22.0': 2, '24.0': 17, '26.0': 45, '28.0': 94, '30.0': 183}",6.0,240,0.98369961977005,1440,30.22167205810547,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9306901097297668,ok,False,0.7019197940826416,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",240
1440,1.0,0.15,,0.4549245834350586,0.0,0.02,160,kodim07,0.48570871353149414,quadtree_wse,200,200,"{'22.0': 3, '24.0': 18, '26.0': 49, '28.0': 100, '30.0': None}",6.0,240,0.9805998206138611,1440,29.853363037109375,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9255879521369934,ok,False,0.9406332969665527,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,240
1440,1.0,0.15,,0.43896031379699707,0.0,0.02,160,kodim07,0.26999545097351074,quadtree_hybrid,200,200,"{'22.0': 3, '24.0': 17, '26.0': 47, '28.0': 87, '30.0': 169}",6.0,240,0.9857736229896545,1440,30.373106002807617,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9308027029037476,ok,False,0.7089557647705078,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,240
1440,1.0,0.15,,0.4335472583770752,0.0,0.02,160,kodim07,0.16107535362243652,iso_blue_noise,200,200,"{'22.0': 10, '24.0': 30, '26.0': 69, '28.0': 139, '30.0': None}",6.0,240,0.9741915464401245,1440,29.097335815429688,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9083693027496338,ok,False,0.5946226119995117,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,240
1440,1.0,0.15,,0.43705177307128906,0.5,0.02,160,kodim07,0.049341440200805664,aniso_flanking,200,200,"{'22.0': 3, '24.0': 18, '26.0': 51, '28.0': 125, '30.0': None}",6.0,240,0.9757913947105408,1440,29.305339813232422,results/abl004_visual_examples_5img/reconstructions/kodim07/240px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_240px.png,results/datasets/abl004/kodak24/kodim07.png,0.9121471047401428,ok,False,0.4863932132720947,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,240
2560,1.0,0.15,,0.298748254776001,0.0,0.02,213,kodim07,0.5134847164154053,aniso_onedge,80,80,"{'22.0': 1, '24.0': 9, '26.0': 23, '28.0': 43, '30.0': 75}",6.0,320,0.9840383529663086,2560,30.218589782714844,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9184871912002563,ok,False,0.8122329711914062,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.2999863624572754,0.5,0.02,213,kodim07,0.5226008892059326,aniso_flanking,80,80,"{'22.0': 2, '24.0': 10, '26.0': 25, '28.0': 45, '30.0': 77}",6.0,320,0.9836663007736206,2560,30.150529861450195,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9170440435409546,ok,False,0.822587251663208,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.298323392868042,0.0,0.02,213,kodim07,0.8855640888214111,quadtree_wse,80,80,"{'22.0': 1, '24.0': 10, '26.0': 24, '28.0': 46, '30.0': None}",6.0,320,0.9831953644752502,2560,30.01913070678711,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9169392585754395,ok,False,1.1838874816894531,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.3018925189971924,0.0,0.02,213,kodim07,0.4943685531616211,quadtree_hybrid,80,80,"{'22.0': 2, '24.0': 12, '26.0': 27, '28.0': 47, '30.0': None}",6.0,320,0.9831867814064026,2560,29.948028564453125,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9146910309791565,ok,False,0.7962610721588135,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.28841495513916016,0.0,0.02,213,kodim07,0.32559752464294434,iso_blue_noise,80,80,"{'22.0': 5, '24.0': 25, '26.0': 54, '28.0': None, '30.0': None}",6.0,320,0.9658982753753662,2560,27.63157081604004,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.8644847869873047,ok,False,0.6140124797821045,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.28894782066345215,0.5,0.02,213,kodim07,0.08554267883300781,aniso_flanking,80,80,"{'22.0': 2, '24.0': 11, '26.0': 27, '28.0': 47, '30.0': None}",6.0,320,0.982161283493042,2560,29.840595245361328,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9111703038215637,ok,False,0.37449049949645996,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
2560,1.0,0.15,,0.7118015289306641,0.0,0.02,213,kodim07,0.5193736553192139,aniso_onedge,200,200,"{'22.0': 1, '24.0': 9, '26.0': 23, '28.0': 43, '30.0': 75}",6.0,320,0.9917278289794922,2560,32.8614387512207,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9518771767616272,ok,False,1.231175184249878,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,320
2560,1.0,0.15,,0.7445075511932373,0.5,0.02,213,kodim07,0.5170495510101318,aniso_flanking,200,200,"{'22.0': 2, '24.0': 10, '26.0': 25, '28.0': 45, '30.0': 77}",6.0,320,0.9911384582519531,2560,32.62158966064453,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9490407109260559,ok,False,1.2615571022033691,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",320
2560,1.0,0.15,,0.7085494995117188,0.0,0.02,213,kodim07,0.898993730545044,quadtree_wse,200,200,"{'22.0': 1, '24.0': 10, '26.0': 24, '28.0': 46, '30.0': 80}",6.0,320,0.9916431903839111,2560,32.86595916748047,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9527487754821777,ok,False,1.6075432300567627,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,320
2560,1.0,0.15,,0.7157182693481445,0.0,0.02,213,kodim07,0.4773867130279541,quadtree_hybrid,200,200,"{'22.0': 2, '24.0': 12, '26.0': 27, '28.0': 47, '30.0': 82}",6.0,320,0.9909963011741638,2560,32.45948028564453,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9490576982498169,ok,False,1.1931049823760986,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,320
2560,1.0,0.15,,0.694746732711792,0.0,0.02,213,kodim07,0.32533931732177734,iso_blue_noise,200,200,"{'22.0': 5, '24.0': 25, '26.0': 54, '28.0': 87, '30.0': 128}",6.0,320,0.990325927734375,2560,32.45456314086914,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.945307195186615,ok,False,1.0200860500335693,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,320
2560,1.0,0.15,,0.687408447265625,0.5,0.02,213,kodim07,0.08605527877807617,aniso_flanking,200,200,"{'22.0': 2, '24.0': 11, '26.0': 27, '28.0': 47, '30.0': 84}",6.0,320,0.9912121891975403,2560,32.59507369995117,results/abl004_visual_examples_5img/reconstructions/kodim07/320px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim07_320px.png,results/datasets/abl004/kodak24/kodim07.png,0.9489246606826782,ok,False,0.7734637260437012,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,320
640,1.0,0.15,,0.17410612106323242,0.0,0.02,160,kodim10,0.11604762077331543,aniso_onedge,80,80,"{'22.0': 0, '24.0': 1, '26.0': 7, '28.0': 22, '30.0': 50}",6.0,160,0.9814828634262085,640,31.138080596923828,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9050425291061401,ok,False,0.29015374183654785,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,107
640,1.0,0.15,,0.17494678497314453,0.5,0.02,160,kodim10,0.11622047424316406,aniso_flanking,80,80,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 22, '30.0': 49}",6.0,160,0.9830322265625,640,31.154720306396484,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9110358953475952,ok,False,0.2911672592163086,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",107
640,1.0,0.15,,0.17818641662597656,0.0,0.02,160,kodim10,0.2139270305633545,quadtree_wse,80,80,"{'22.0': 0, '24.0': 1, '26.0': 7, '28.0': 24, '30.0': 53}",6.0,160,0.9818632006645203,640,31.07595443725586,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9045947790145874,ok,False,0.39211344718933105,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,107
640,1.0,0.15,,0.1792919635772705,0.0,0.02,160,kodim10,0.13219714164733887,quadtree_hybrid,80,80,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 24, '30.0': 55}",6.0,160,0.9799561500549316,640,30.95474624633789,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9003709554672241,ok,False,0.3114891052246094,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,107
640,1.0,0.15,,0.17246150970458984,0.0,0.02,160,kodim10,0.06303286552429199,iso_blue_noise,80,80,"{'22.0': 0, '24.0': 6, '26.0': 21, '28.0': 43, '30.0': 75}",6.0,160,0.9730585813522339,640,30.211734771728516,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.8719210624694824,ok,False,0.23549437522888184,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,107
640,1.0,0.15,,0.1724097728729248,0.5,0.02,160,kodim10,0.022947072982788086,aniso_flanking,80,80,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 24, '30.0': 54}",6.0,160,0.9800679087638855,640,30.83529281616211,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.8997527956962585,ok,False,0.1953568458557129,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,107
640,1.0,0.15,,0.42911410331726074,0.0,0.02,160,kodim10,0.11091947555541992,aniso_onedge,200,200,"{'22.0': 0, '24.0': 1, '26.0': 7, '28.0': 22, '30.0': 50}",6.0,160,0.9894245862960815,640,33.20896530151367,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9396992325782776,ok,False,0.5400335788726807,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,107
640,1.0,0.15,,0.4351310729980469,0.5,0.02,160,kodim10,0.1109762191772461,aniso_flanking,200,200,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 22, '30.0': 49}",6.0,160,0.989726722240448,640,33.21176528930664,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9411158561706543,ok,False,0.546107292175293,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",107
640,1.0,0.15,,0.4277827739715576,0.0,0.02,160,kodim10,0.21491789817810059,quadtree_wse,200,200,"{'22.0': 0, '24.0': 1, '26.0': 7, '28.0': 24, '30.0': 53}",6.0,160,0.9891790747642517,640,33.0113639831543,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9390886425971985,ok,False,0.6427006721496582,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,107
640,1.0,0.15,,0.4262568950653076,0.0,0.02,160,kodim10,0.1314699649810791,quadtree_hybrid,200,200,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 24, '30.0': 55}",6.0,160,0.9891690015792847,640,33.03630065917969,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9375361204147339,ok,False,0.5577268600463867,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,107
640,1.0,0.15,,0.42874717712402344,0.0,0.02,160,kodim10,0.06731462478637695,iso_blue_noise,200,200,"{'22.0': 0, '24.0': 6, '26.0': 21, '28.0': 43, '30.0': 75}",6.0,160,0.9889185428619385,640,33.038047790527344,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9312783479690552,ok,False,0.4960618019104004,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,107
640,1.0,0.15,,0.4262526035308838,0.5,0.02,160,kodim10,0.023302555084228516,aniso_flanking,200,200,"{'22.0': 0, '24.0': 1, '26.0': 8, '28.0': 24, '30.0': 54}",6.0,160,0.9876763820648193,640,32.861602783203125,results/abl004_visual_examples_5img/reconstructions/kodim10/160px_200it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim10_160px.png,results/datasets/abl004/kodak24/kodim10.png,0.9323118925094604,ok,False,0.4495551586151123,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,107
1440,1.0,0.15,,0.1850121021270752,0.0,0.02,240,kodim10,0.2753293514251709,aniso_onedge,80,80,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 17, '30.0': 39}",6.0,240,0.9839776158332825,1440,32.192710876464844,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.91910320520401,ok,False,0.4603414535522461,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
1440,1.0,0.15,,0.18770265579223633,0.5,0.02,240,kodim10,0.27342748641967773,aniso_flanking,80,80,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 19, '30.0': 41}",6.0,240,0.9824373126029968,1440,31.968246459960938,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9133309125900269,ok,False,0.46113014221191406,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
1440,1.0,0.15,,0.18245267868041992,0.0,0.02,240,kodim10,0.4883310794830322,quadtree_wse,80,80,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 19, '30.0': 42}",6.0,240,0.9844180345535278,1440,32.17101287841797,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9214019179344177,ok,False,0.6707837581634521,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
1440,1.0,0.15,,0.18380236625671387,0.0,0.02,240,kodim10,0.27598094940185547,quadtree_hybrid,80,80,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 19, '30.0': 40}",6.0,240,0.984715461730957,1440,32.20646667480469,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9216127991676331,ok,False,0.45978331565856934,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
1440,1.0,0.15,,0.19170475006103516,0.0,0.02,240,kodim10,0.16599130630493164,iso_blue_noise,80,80,"{'22.0': 0, '24.0': 3, '26.0': 18, '28.0': 44, '30.0': 67}",6.0,240,0.9774971604347229,1440,30.942651748657227,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.887993574142456,ok,False,0.3576960563659668,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
1440,1.0,0.15,,0.18837690353393555,0.5,0.02,240,kodim10,0.04927945137023926,aniso_flanking,80,80,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 20, '30.0': 44}",6.0,240,0.9820616245269775,1440,31.75823211669922,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_80it/floyd_steinberg.png,cuda,floyd_steinberg,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9108408689498901,ok,False,0.2376563549041748,floyd_steinberg,Floyd-Steinberg,same flanking thesis config with Floyd-Steinberg placement,160
1440,1.0,0.15,,0.5412173271179199,0.0,0.02,240,kodim10,0.27286577224731445,aniso_onedge,200,200,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 17, '30.0': 39}",6.0,240,0.990280270576477,1440,34.49820327758789,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_200it/aniso_onedge.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9476864337921143,ok,False,0.8140830993652344,aniso_onedge,Aniso on-edge,anisotropic WSE centers placed on features,160
1440,1.0,0.15,,0.4517800807952881,0.5,0.02,240,kodim10,0.2851834297180176,aniso_flanking,200,200,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 19, '30.0': 41}",6.0,240,0.9900043606758118,1440,34.39094924926758,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_200it/aniso_flanking.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9464725852012634,ok,False,0.7369635105133057,aniso_flanking,Aniso flanking,"anisotropic WSE centers flanking features, offset 0.5",160
1440,1.0,0.15,,0.5014932155609131,0.0,0.02,240,kodim10,0.48853445053100586,quadtree_wse,200,200,"{'22.0': 0, '24.0': 0, '26.0': 5, '28.0': 19, '30.0': 42}",6.0,240,0.99064701795578,1440,34.465919494628906,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_200it/quadtree_wse.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9500519037246704,ok,False,0.990027666091919,quadtree_wse,Quadtree WSE,quadtree allocation with local WSE/flanking samples,160
1440,1.0,0.15,,0.44861769676208496,0.0,0.02,240,kodim10,0.2796595096588135,quadtree_hybrid,200,200,"{'22.0': 0, '24.0': 0, '26.0': 4, '28.0': 19, '30.0': 40}",6.0,240,0.9912021160125732,1440,34.55436706542969,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_200it/quadtree_hybrid.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9512898921966553,ok,False,0.7282772064208984,quadtree_hybrid,Quadtree hybrid,aggregate smooth cells and sampled detailed cells,160
1440,1.0,0.15,,0.6745095252990723,0.0,0.02,240,kodim10,0.17842864990234375,iso_blue_noise,200,200,"{'22.0': 0, '24.0': 3, '26.0': 18, '28.0': 44, '30.0': 67}",6.0,240,0.9880639910697937,1440,33.710018157958984,results/abl004_visual_examples_5img/reconstructions/kodim10/240px_200it/iso_blue_noise.png,cuda,wse,0,results/abl004_visual_examples_5img/selected/kodim10_240px.png,results/datasets/abl004/kodak24/kodim10.png,0.9313273429870605,ok,False,0.852938175201416,iso_blue_noise,Iso blue noise,isotropic weighted sample elimination baseline,160
