artifacts,cell_id,cold_forward_evaluations,cold_render_max_abs,family,fixture_render_evaluations,forward_evaluations,gradient_evaluations,initial_diagnostic_forward_evaluations,initial_psnr,iterations_run,jacobian_constructions,linear_solves,lpips,method,ms_ssim,n_gaussians,peak_allocated_bytes,psnr,psnr_ceiling_applied,psnr_uncapped,raw_mse,rejected_updates,retained_gram_bytes,retained_jacobian_bytes,seed,selected_iteration,smoke,status,stratum,total_seconds,warmup_forward_evaluations,warmup_gradient_evaluations,warmup_jacobian_constructions,warmup_linear_solves,worker_forward_evaluations,worker_peak_rss_bytes
"{""config.json"":""cells/texture_s3_adam_3/config.json"",""curves.png"":""cells/texture_s3_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s3_adam_3/error.png"",""field.npz"":""cells/texture_s3_adam_3/field.npz"",""history.json"":""cells/texture_s3_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s3_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s3_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s3_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s3_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s3_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s3_adam_3/target.npy"",""target.png"":""cells/texture_s3_adam_3/target.png""}",texture_s3_adam_3,1,1.1920928955078125e-07,texture,4,161,160,1,12.187650387589759,160,0,0,0.01921861432492733,adam_3,0.9787678122520447,16,8994304,31.011755383260265,false,31.011755383260265,0.0007921810725631855,0,0,0,3,160,false,ok,additional_procedural,0.34931591100030346,21,14,8,8,188,2051375104
"{""config.json"":""cells/texture_s4_block_shared/config.json"",""curves.png"":""cells/texture_s4_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_block_shared/error.png"",""field.npz"":""cells/texture_s4_block_shared/field.npz"",""history.json"":""cells/texture_s4_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s4_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s4_block_shared/target.npy"",""target.png"":""cells/texture_s4_block_shared/target.png""}",texture_s4_block_shared,1,1.1920928955078125e-07,texture,4,192,160,1,12.179085076306206,160,160,160,0.019985901191830635,block_shared,0.9675825238227844,16,43437056,29.727048290728888,false,29.727048290728888,0.001064866515436317,0,65536,6291456,4,160,false,ok,additional_procedural,0.6385428069988848,21,14,8,8,219,2060210176
"{""config.json"":""cells/texture_s4_full_row/config.json"",""curves.png"":""cells/texture_s4_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_full_row/error.png"",""field.npz"":""cells/texture_s4_full_row/field.npz"",""history.json"":""cells/texture_s4_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s4_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_full_row/reconstruction.png"",""target.npy"":""cells/texture_s4_full_row/target.npy"",""target.png"":""cells/texture_s4_full_row/target.png""}",texture_s4_full_row,1,1.1920928955078125e-07,texture,4,901,160,1,12.179085076306206,160,160,160,0.031160322949290276,full_row,0.962225079536438,16,41600512,27.251810190193456,false,27.251810190193456,0.0018828641261214151,148,65536,6291456,4,160,false,ok,additional_procedural,1.0634158749999187,21,14,8,8,928,2045194240
"{""config.json"":""cells/texture_s4_full_shared/config.json"",""curves.png"":""cells/texture_s4_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_full_shared/error.png"",""field.npz"":""cells/texture_s4_full_shared/field.npz"",""history.json"":""cells/texture_s4_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s4_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s4_full_shared/target.npy"",""target.png"":""cells/texture_s4_full_shared/target.png""}",texture_s4_full_shared,1,1.1920928955078125e-07,texture,4,867,160,1,12.179085076306206,160,160,160,0.02830248884856701,full_shared,0.962080717086792,16,41108992,28.21832128011508,false,28.21832128011508,0.0015071895419541085,141,65536,6291456,4,160,false,ok,additional_procedural,0.9089476580011251,21,14,8,8,894,2048307200
"{""config.json"":""cells/texture_s4_adam_0p3/config.json"",""curves.png"":""cells/texture_s4_adam_0p3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_adam_0p3/error.png"",""field.npz"":""cells/texture_s4_adam_0p3/field.npz"",""history.json"":""cells/texture_s4_adam_0p3/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_adam_0p3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_adam_0p3/input_field.npz"",""progress.jsonl"":""cells/texture_s4_adam_0p3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_adam_0p3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_adam_0p3/reconstruction.png"",""target.npy"":""cells/texture_s4_adam_0p3/target.npy"",""target.png"":""cells/texture_s4_adam_0p3/target.png""}",texture_s4_adam_0p3,1,1.1920928955078125e-07,texture,4,161,160,1,12.179085076306206,160,0,0,0.07131894677877426,adam_0p3,0.9036180377006531,16,8994304,24.557538448345497,false,24.557538448345497,0.0035014356979584616,0,0,0,4,160,false,ok,additional_procedural,0.3417184840000118,21,14,8,8,188,2070941696
"{""config.json"":""cells/texture_s4_adam_1/config.json"",""curves.png"":""cells/texture_s4_adam_1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_adam_1/error.png"",""field.npz"":""cells/texture_s4_adam_1/field.npz"",""history.json"":""cells/texture_s4_adam_1/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_adam_1/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_adam_1/input_field.npz"",""progress.jsonl"":""cells/texture_s4_adam_1/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_adam_1/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_adam_1/reconstruction.png"",""target.npy"":""cells/texture_s4_adam_1/target.npy"",""target.png"":""cells/texture_s4_adam_1/target.png""}",texture_s4_adam_1,1,1.1920928955078125e-07,texture,4,161,160,1,12.179085076306206,160,0,0,0.03605273365974426,adam_1,0.9560575485229492,16,8994304,27.984536376069027,false,27.984536376069027,0.001590546470932041,0,0,0,4,160,false,ok,additional_procedural,0.34485148200110416,21,14,8,8,188,2046889984
"{""config.json"":""cells/texture_s4_adam_3/config.json"",""curves.png"":""cells/texture_s4_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_adam_3/error.png"",""field.npz"":""cells/texture_s4_adam_3/field.npz"",""history.json"":""cells/texture_s4_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s4_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s4_adam_3/target.npy"",""target.png"":""cells/texture_s4_adam_3/target.png""}",texture_s4_adam_3,1,1.1920928955078125e-07,texture,4,161,160,1,12.179085076306206,160,0,0,0.016582079231739044,adam_3,0.9798640608787537,16,8994304,31.370426688700412,false,31.370426688700412,0.0007293858455200378,0,0,0,4,160,false,ok,additional_procedural,0.35330274399893824,21,14,8,8,188,2054438912
"{""config.json"":""cells/texture_s4_block_row/config.json"",""curves.png"":""cells/texture_s4_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s4_block_row/error.png"",""field.npz"":""cells/texture_s4_block_row/field.npz"",""history.json"":""cells/texture_s4_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s4_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s4_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s4_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s4_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s4_block_row/reconstruction.png"",""target.npy"":""cells/texture_s4_block_row/target.npy"",""target.png"":""cells/texture_s4_block_row/target.png""}",texture_s4_block_row,1,1.1920928955078125e-07,texture,4,327,160,1,12.179085076306206,160,160,160,0.01587444171309471,block_row,0.9733098149299622,16,43433984,30.785155802130806,false,30.785155802130806,0.000834611606243849,0,65536,6291456,4,160,false,ok,additional_procedural,0.7742304769999464,21,14,8,8,354,2047602688
"{""config.json"":""cells/texture_s5_full_row/config.json"",""curves.png"":""cells/texture_s5_full_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_full_row/error.png"",""field.npz"":""cells/texture_s5_full_row/field.npz"",""history.json"":""cells/texture_s5_full_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_full_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_full_row/input_field.npz"",""progress.jsonl"":""cells/texture_s5_full_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_full_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_full_row/reconstruction.png"",""target.npy"":""cells/texture_s5_full_row/target.npy"",""target.png"":""cells/texture_s5_full_row/target.png""}",texture_s5_full_row,1,2.980232238769531e-07,texture,4,901,160,1,12.535215404125651,160,160,160,0.028254365548491478,full_row,0.9600502252578735,16,43084288,27.421369924322697,false,27.421369924322697,0.0018107688195245228,148,65536,6291456,5,160,false,ok,additional_procedural,1.0925520460004918,21,14,8,8,928,2045026304
"{""config.json"":""cells/texture_s5_full_shared/config.json"",""curves.png"":""cells/texture_s5_full_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_full_shared/error.png"",""field.npz"":""cells/texture_s5_full_shared/field.npz"",""history.json"":""cells/texture_s5_full_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_full_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_full_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s5_full_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_full_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_full_shared/reconstruction.png"",""target.npy"":""cells/texture_s5_full_shared/target.npy"",""target.png"":""cells/texture_s5_full_shared/target.png""}",texture_s5_full_shared,1,2.980232238769531e-07,texture,4,773,160,1,12.535215404125651,160,160,160,0.017500218003988266,full_shared,0.9702355265617371,16,44098048,28.94045881213852,false,28.94045881213852,0.0012763039660468904,121,65536,6291456,5,160,false,ok,additional_procedural,1.0081486710005265,21,14,8,8,800,2048835584
"{""config.json"":""cells/texture_s5_adam_0p3/config.json"",""curves.png"":""cells/texture_s5_adam_0p3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_adam_0p3/error.png"",""field.npz"":""cells/texture_s5_adam_0p3/field.npz"",""history.json"":""cells/texture_s5_adam_0p3/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_adam_0p3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_adam_0p3/input_field.npz"",""progress.jsonl"":""cells/texture_s5_adam_0p3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_adam_0p3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_adam_0p3/reconstruction.png"",""target.npy"":""cells/texture_s5_adam_0p3/target.npy"",""target.png"":""cells/texture_s5_adam_0p3/target.png""}",texture_s5_adam_0p3,1,1.1920928955078125e-07,texture,4,161,160,1,12.535215404125651,160,0,0,0.04693005606532097,adam_0p3,0.9198670983314514,16,8994304,25.320058854943007,false,25.320058854943007,0.002937609841639611,0,0,0,5,160,false,ok,additional_procedural,0.37435873100184835,21,14,8,8,188,2062393344
"{""config.json"":""cells/texture_s5_adam_1/config.json"",""curves.png"":""cells/texture_s5_adam_1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_adam_1/error.png"",""field.npz"":""cells/texture_s5_adam_1/field.npz"",""history.json"":""cells/texture_s5_adam_1/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_adam_1/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_adam_1/input_field.npz"",""progress.jsonl"":""cells/texture_s5_adam_1/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_adam_1/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_adam_1/reconstruction.png"",""target.npy"":""cells/texture_s5_adam_1/target.npy"",""target.png"":""cells/texture_s5_adam_1/target.png""}",texture_s5_adam_1,1,1.1920928955078125e-07,texture,4,161,160,1,12.535215404125651,160,0,0,0.02732091397047043,adam_1,0.9650851488113403,16,8994304,28.799206264401334,false,28.799206264401334,0.0013184976909443626,0,0,0,5,160,false,ok,additional_procedural,0.27722950899988064,21,14,8,8,188,2046746624
"{""config.json"":""cells/texture_s5_adam_3/config.json"",""curves.png"":""cells/texture_s5_adam_3/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_adam_3/error.png"",""field.npz"":""cells/texture_s5_adam_3/field.npz"",""history.json"":""cells/texture_s5_adam_3/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_adam_3/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_adam_3/input_field.npz"",""progress.jsonl"":""cells/texture_s5_adam_3/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_adam_3/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_adam_3/reconstruction.png"",""target.npy"":""cells/texture_s5_adam_3/target.npy"",""target.png"":""cells/texture_s5_adam_3/target.png""}",texture_s5_adam_3,1,1.4901161193847656e-07,texture,4,161,160,1,12.535215404125651,160,0,0,0.017296187579631805,adam_3,0.9785112142562866,16,8994304,31.088322305010855,false,31.088322305010855,0.0007783371673802091,0,0,0,5,160,false,ok,additional_procedural,0.26381434200084186,21,14,8,8,188,2051358720
"{""config.json"":""cells/texture_s5_block_row/config.json"",""curves.png"":""cells/texture_s5_block_row/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_block_row/error.png"",""field.npz"":""cells/texture_s5_block_row/field.npz"",""history.json"":""cells/texture_s5_block_row/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_block_row/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_block_row/input_field.npz"",""progress.jsonl"":""cells/texture_s5_block_row/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_block_row/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_block_row/reconstruction.png"",""target.npy"":""cells/texture_s5_block_row/target.npy"",""target.png"":""cells/texture_s5_block_row/target.png""}",texture_s5_block_row,1,1.1920928955078125e-07,texture,4,506,160,1,12.535215404125651,160,160,160,0.027476981282234192,block_row,0.9611979722976685,16,44089344,28.649793774879235,false,28.649793774879235,0.0013646479354789379,49,65536,6291456,5,160,false,ok,additional_procedural,0.6825869249987591,21,14,8,8,533,2047500288
"{""config.json"":""cells/texture_s5_block_shared/config.json"",""curves.png"":""cells/texture_s5_block_shared/curves.png"",""decision"":""decision.json"",""error.png"":""cells/texture_s5_block_shared/error.png"",""field.npz"":""cells/texture_s5_block_shared/field.npz"",""history.json"":""cells/texture_s5_block_shared/history.json"",""initial_reconstruction.npy"":""cells/texture_s5_block_shared/initial_reconstruction.npy"",""input_field.npz"":""cells/texture_s5_block_shared/input_field.npz"",""progress.jsonl"":""cells/texture_s5_block_shared/progress.jsonl"",""reconstruction.npy"":""cells/texture_s5_block_shared/reconstruction.npy"",""reconstruction.png"":""cells/texture_s5_block_shared/reconstruction.png"",""target.npy"":""cells/texture_s5_block_shared/target.npy"",""target.png"":""cells/texture_s5_block_shared/target.png""}",texture_s5_block_shared,1,1.1920928955078125e-07,texture,4,183,160,1,12.535215404125651,160,160,160,0.01846238598227501,block_shared,0.9661502242088318,16,44236800,29.49224395467499,false,29.49224395467499,0.0011240240522981282,0,65536,6291456,5,160,false,ok,additional_procedural,0.5214839170002961,21,14,8,8,210,2047070208
