bpp,bytes,central_round_trip,chroma_mode,codec,context_only,decode_seconds,encode_seconds,height,image_id,manifest_sha256,metadata_policy,ms_ssim,psnr,quality,schema,ssim,stream_path,stream_sha256,width
0.27289113562091505,106886,Pillow RGB,4:4:4,avif_444,True,0.017171062529087067,0.11741419695317745,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9811992645263672,33.708194732666016,40,structsplat.bench007.v1,0.9248322248458862,conventional/0115/avif_444-q040.avif,361803dce64d16cd9bb749dab38e26a9afd80bc72b513b067f5f343c67bd7b45,2040
0.43993310866013075,172313,Pillow RGB,4:4:4,avif_444,True,0.018602389842271805,0.12969631422311068,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9887366890907288,36.02870178222656,50,structsplat.bench007.v1,0.9518754482269287,conventional/0115/avif_444-q050.avif,d395773067b325b29b72334392c771cbabe2d64c2559d7fbdd037d710e564621,2040
0.6981234681372549,273441,Pillow RGB,4:4:4,avif_444,True,0.01985647901892662,0.17150045931339264,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.993571400642395,38.833492279052734,60,structsplat.bench007.v1,0.9715403318405151,conventional/0115/avif_444-q060.avif,42a34cb1a6df4ff4b6bd4a4ef54400011acedcdcb5568bd2ab5bc94689ed8c49,2040
0.9159083946078431,358743,Pillow RGB,4:4:4,avif_444,True,0.020182219333946705,0.15037546213716269,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9958025813102722,40.758094787597656,70,structsplat.bench007.v1,0.9803869724273682,conventional/0115/avif_444-q070.avif,da01d6170970028bf4c8f10f2cf40c4b53391c54991bf3a03dfc939e3cc992dd,2040
1.2076516544117648,473013,Pillow RGB,4:4:4,avif_444,True,0.02449247520416975,0.17586304619908333,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9974129796028137,42.91404724121094,80,structsplat.bench007.v1,0.9873275756835938,conventional/0115/avif_444-q080.avif,8793222f48b2cb866c41f61811103286e93ddf2ec9333c4ad5173eb5e86f667a,2040
1.939108455882353,759510,Pillow RGB,4:4:4,avif_444,True,0.023817204870283604,0.1824428392574191,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9989373087882996,46.852989196777344,90,structsplat.bench007.v1,0.994360089302063,conventional/0115/avif_444-q090.avif,7b5d8da14e75e7c698ad977f9ef3de35d5899cab6cf2a449c0661199a47df099,2040
2.6994970383986927,1057339,Pillow RGB,4:4:4,avif_444,True,0.024387434124946594,0.2666617799550295,1536,0115,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9993869066238403,49.417083740234375,95,structsplat.bench007.v1,0.9966540336608887,conventional/0115/avif_444-q095.avif,1e5b9b43af0f3bd35f954d352a0aa643e087d7813d80f014573ebec64d7a0593,2040
12.660451464536433,4184026,Pillow RGB,RGB lossless,png,True,0.04171593580394983,2.790025385096669,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,1.0,120.0,,structsplat.bench007.v1,1.0,conventional/0229/png-lossless.png,2518750a72216523754e7419776854d16254c14094a188c782b7d1d6258515ef,2040
0.168660735899298,55739,Pillow RGB,4:4:4,jpeg_444,True,0.01441944483667612,0.0480334497988224,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.8029977679252625,23.594205856323242,5,structsplat.bench007.v1,0.6901129484176636,conventional/0229/jpeg_444-q005.jpg,db0db297d8ec02f3900c2e00baf81013d926080d6ddf0981575bac68843d2673,2040
0.28256778019849915,93383,Pillow RGB,4:4:4,jpeg_444,True,0.015365613624453545,0.04957236722111702,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.8972926139831543,26.342185974121094,10,structsplat.bench007.v1,0.7828969955444336,conventional/0229/jpeg_444-q010.jpg,15b0542d8f023f02531765d47eea63058f515daa3b43a54c5d0741cc0219fa35,2040
0.4723069474703462,156088,Pillow RGB,4:4:4,jpeg_444,True,0.016612382605671883,0.05204274598509073,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9514732956886292,28.276063919067383,20,structsplat.bench007.v1,0.8526551127433777,conventional/0229/jpeg_444-q020.jpg,278986e65668a430a71147c3d9f35295db45cceb96d8057d327b158d131515ca,2040
0.6415456305979181,212018,Pillow RGB,4:4:4,jpeg_444,True,0.017663100734353065,0.05437782220542431,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9679891467094421,29.308073043823242,30,structsplat.bench007.v1,0.8824029564857483,conventional/0229/jpeg_444-q030.jpg,4b57e48651fde7e591e3ec821090b33ca12b32e1d902066289fa9a21b3d61e08,2040
0.7907437666424595,261325,Pillow RGB,4:4:4,jpeg_444,True,0.018759279511868954,0.056050000712275505,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.9766526222229004,30.051877975463867,40,structsplat.bench007.v1,0.9003002643585205,conventional/0229/jpeg_444-q040.jpg,d7838e7fcefe126af2e314e6c3c46b2c3d68eca703ec4ee43f203e405aa06884,2040
0.939297385620915,310419,Pillow RGB,4:4:4,jpeg_444,True,0.019638079218566418,0.05784076824784279,1296,0229,ad16c5df6888d5d76afdeb51cf1a297b898d3fa7bf3b8e9f2bed473cca748f83,none,0.981752336025238,30.702625274658203,50,structsplat.bench007.v1,0.9130948781967163,conventional/0229/jpeg_444-q050.jpg,a33a325db7b4913f898ffc8b57502806372c6d4543f1c0cb9e014d1736b842e3,2040
