adjoint_relative_error,artifacts,backend,baseline_allocated_bytes,baseline_reserved_bytes,cache_build_seconds,cache_bytes,cache_nnz,cell_id,cold_render_max_abs,family,forward_calls,iterations_run,lpips,maintained_parity_max_abs,ms_ssim,n_gaussians,peak_allocated_bytes,peak_reserved_bytes,psnr,raw_sse,repeat,seed,selected_iteration,selected_violation,status,total_seconds,transpose_calls,worker_peak_rss_bytes
3.527201215547393e-06,"{""config.json"":""cells/thin_s1_r0_scatter/config.json"",""curves.png"":""cells/thin_s1_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r0_scatter/error.png"",""field.npz"":""cells/thin_s1_r0_scatter/field.npz"",""history.json"":""cells/thin_s1_r0_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r0_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r0_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r0_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r0_scatter/target.npy"",""target.png"":""cells/thin_s1_r0_scatter/target.png""}",scatter,0,33554432,0.0012544620003609452,1064140,53207,thin_s1_r0_scatter,1.1920928955078125e-07,thin,99,48,0.5189405679702759,2.384185791015625e-07,0.3614520728588104,144,9828352,33554432,12.7501456417199,2609.3157147743004,0,1,22,53.88200617350345,ok,0.12393899699964095,51,1306464256
1.3566151437771623e-06,"{""config.json"":""cells/thin_s1_r0_csr/config.json"",""curves.png"":""cells/thin_s1_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r0_csr/error.png"",""field.npz"":""cells/thin_s1_r0_csr/field.npz"",""history.json"":""cells/thin_s1_r0_csr/history.json"",""input_field.npz"":""cells/thin_s1_r0_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r0_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r0_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r0_csr/target.npy"",""target.png"":""cells/thin_s1_r0_csr/target.png""}",csr,0,33554432,0.001865849997557234,1409208,53207,thin_s1_r0_csr,1.1920928955078125e-07,thin,99,48,0.5189478993415833,2.384185791015625e-07,0.3614521026611328,144,9828352,33554432,12.750145641759358,2609.315714750593,0,1,14,53.88200617350345,ok,0.12312838499929057,51,1327136768
5.969105131953256e-06,"{""config.json"":""cells/thin_s1_r1_off/config.json"",""curves.png"":""cells/thin_s1_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r1_off/error.png"",""field.npz"":""cells/thin_s1_r1_off/field.npz"",""history.json"":""cells/thin_s1_r1_off/history.json"",""input_field.npz"":""cells/thin_s1_r1_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r1_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r1_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r1_off/target.npy"",""target.png"":""cells/thin_s1_r1_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r1_off,1.1920928955078125e-07,thin,99,48,0.5189447999000549,2.384185791015625e-07,0.3614521026611328,144,11625984,33554432,12.750145641054347,2609.315715174177,1,1,29,53.88200617350345,ok,0.2553850740005146,51,1329348608
1.175733359559672e-06,"{""config.json"":""cells/thin_s1_r1_csr/config.json"",""curves.png"":""cells/thin_s1_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r1_csr/error.png"",""field.npz"":""cells/thin_s1_r1_csr/field.npz"",""history.json"":""cells/thin_s1_r1_csr/history.json"",""input_field.npz"":""cells/thin_s1_r1_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r1_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r1_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r1_csr/target.npy"",""target.png"":""cells/thin_s1_r1_csr/target.png""}",csr,0,33554432,0.006893633002619026,1409208,53207,thin_s1_r1_csr,1.1920928955078125e-07,thin,99,48,0.5189443230628967,2.384185791015625e-07,0.3614520728588104,144,9828352,33554432,12.750145638864252,2609.3157164900226,1,1,14,53.88200617350345,ok,0.42135231900101644,51,1333211136
5.969109224679414e-06,"{""config.json"":""cells/thin_s1_r1_scatter/config.json"",""curves.png"":""cells/thin_s1_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r1_scatter/error.png"",""field.npz"":""cells/thin_s1_r1_scatter/field.npz"",""history.json"":""cells/thin_s1_r1_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r1_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r1_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r1_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r1_scatter/target.npy"",""target.png"":""cells/thin_s1_r1_scatter/target.png""}",scatter,0,33554432,0.003228910998586798,1064140,53207,thin_s1_r1_scatter,1.1920928955078125e-07,thin,99,48,0.5189406275749207,2.384185791015625e-07,0.36145177483558655,144,9828352,33554432,12.750145639245062,2609.3157162612256,1,1,13,53.88200617350345,ok,0.38356550299795344,51,1302085632
5.697785582015058e-06,"{""config.json"":""cells/thin_s1_r2_scatter/config.json"",""curves.png"":""cells/thin_s1_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r2_scatter/error.png"",""field.npz"":""cells/thin_s1_r2_scatter/field.npz"",""history.json"":""cells/thin_s1_r2_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r2_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r2_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r2_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r2_scatter/target.npy"",""target.png"":""cells/thin_s1_r2_scatter/target.png""}",scatter,0,33554432,0.005098705001728376,1064140,53207,thin_s1_r2_scatter,1.1920928955078125e-07,thin,99,48,0.5189472436904907,2.384185791015625e-07,0.36145177483558655,144,9828352,33554432,12.75014564432353,2609.315713209996,2,1,13,53.88200617350345,ok,0.22042920300009428,51,1331142656
4.88380965180113e-06,"{""config.json"":""cells/thin_s1_r2_off/config.json"",""curves.png"":""cells/thin_s1_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r2_off/error.png"",""field.npz"":""cells/thin_s1_r2_off/field.npz"",""history.json"":""cells/thin_s1_r2_off/history.json"",""input_field.npz"":""cells/thin_s1_r2_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r2_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r2_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r2_off/target.npy"",""target.png"":""cells/thin_s1_r2_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r2_off,1.1920928955078125e-07,thin,99,48,0.5189446806907654,2.384185791015625e-07,0.3614521026611328,144,11625984,33554432,12.750145641206794,2609.3157150825837,2,1,26,53.88200617350345,ok,0.42086294399996405,51,1311322112
1.4470559790424886e-06,"{""config.json"":""cells/thin_s1_r2_csr/config.json"",""curves.png"":""cells/thin_s1_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r2_csr/error.png"",""field.npz"":""cells/thin_s1_r2_csr/field.npz"",""history.json"":""cells/thin_s1_r2_csr/history.json"",""input_field.npz"":""cells/thin_s1_r2_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r2_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r2_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r2_csr/target.npy"",""target.png"":""cells/thin_s1_r2_csr/target.png""}",csr,0,33554432,0.002465248002408771,1409208,53207,thin_s1_r2_csr,1.1920928955078125e-07,thin,99,48,0.518940806388855,2.384185791015625e-07,0.36145180463790894,144,9828352,33554432,12.750145639379166,2609.315716180653,2,1,13,53.88200617350345,ok,0.2150367180001922,51,1308196864
5.426461939350702e-06,"{""config.json"":""cells/thin_s1_r3_scatter/config.json"",""curves.png"":""cells/thin_s1_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r3_scatter/error.png"",""field.npz"":""cells/thin_s1_r3_scatter/field.npz"",""history.json"":""cells/thin_s1_r3_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r3_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r3_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r3_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r3_scatter/target.npy"",""target.png"":""cells/thin_s1_r3_scatter/target.png""}",scatter,0,33554432,0.0019788059980783146,1064140,53207,thin_s1_r3_scatter,1.1920928955078125e-07,thin,99,48,0.5189463496208191,2.384185791015625e-07,0.3614521026611328,144,9828352,33554432,12.750145639752347,2609.3157159564407,3,1,14,53.88200617350345,ok,0.2255864559992915,51,1304416256
9.948514616553439e-07,"{""config.json"":""cells/thin_s1_r3_csr/config.json"",""curves.png"":""cells/thin_s1_r3_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r3_csr/error.png"",""field.npz"":""cells/thin_s1_r3_csr/field.npz"",""history.json"":""cells/thin_s1_r3_csr/history.json"",""input_field.npz"":""cells/thin_s1_r3_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r3_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r3_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r3_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r3_csr/target.npy"",""target.png"":""cells/thin_s1_r3_csr/target.png""}",csr,0,33554432,0.002691156001674244,1409208,53207,thin_s1_r3_csr,1.1920928955078125e-07,thin,99,48,0.5189400911331177,2.384185791015625e-07,0.36145225167274475,144,9828352,33554432,12.750145634187149,2609.3157193001066,3,1,12,53.88200617350345,ok,0.21910682499947143,51,1338519552
2.3514710392191773e-06,"{""config.json"":""cells/thin_s1_r3_off/config.json"",""curves.png"":""cells/thin_s1_r3_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r3_off/error.png"",""field.npz"":""cells/thin_s1_r3_off/field.npz"",""history.json"":""cells/thin_s1_r3_off/history.json"",""input_field.npz"":""cells/thin_s1_r3_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r3_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r3_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r3_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r3_off/target.npy"",""target.png"":""cells/thin_s1_r3_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r3_off,1.1920928955078125e-07,thin,99,48,0.518948495388031,2.384185791015625e-07,0.3614521026611328,144,11625984,33554432,12.750145641388936,2609.3157149731496,3,1,31,53.88200617350345,ok,0.33403326500047115,51,1347469312
1.5374969279946527e-06,"{""config.json"":""cells/thin_s1_r4_csr/config.json"",""curves.png"":""cells/thin_s1_r4_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r4_csr/error.png"",""field.npz"":""cells/thin_s1_r4_csr/field.npz"",""history.json"":""cells/thin_s1_r4_csr/history.json"",""input_field.npz"":""cells/thin_s1_r4_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r4_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r4_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r4_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r4_csr/target.npy"",""target.png"":""cells/thin_s1_r4_csr/target.png""}",csr,0,33554432,0.002098213997669518,1409208,53207,thin_s1_r4_csr,1.1920928955078125e-07,thin,99,48,0.5189474821090698,3.5762786865234375e-07,0.36145177483558655,144,9828352,33554432,12.750145637995322,2609.3157170120903,4,1,13,53.88200617350345,ok,0.17077918499853695,51,1343889408
3.165441512464895e-06,"{""config.json"":""cells/thin_s1_r4_off/config.json"",""curves.png"":""cells/thin_s1_r4_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r4_off/error.png"",""field.npz"":""cells/thin_s1_r4_off/field.npz"",""history.json"":""cells/thin_s1_r4_off/history.json"",""input_field.npz"":""cells/thin_s1_r4_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r4_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r4_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r4_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r4_off/target.npy"",""target.png"":""cells/thin_s1_r4_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r4_off,1.1920928955078125e-07,thin,99,48,0.5189470052719116,2.384185791015625e-07,0.3614520728588104,144,11625984,33554432,12.750145638577774,2609.3157166621436,4,1,25,53.88200617350345,ok,0.29803671699846745,51,1333657600
4.16028842664673e-06,"{""config.json"":""cells/thin_s1_r4_scatter/config.json"",""curves.png"":""cells/thin_s1_r4_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r4_scatter/error.png"",""field.npz"":""cells/thin_s1_r4_scatter/field.npz"",""history.json"":""cells/thin_s1_r4_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r4_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r4_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r4_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r4_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r4_scatter/target.npy"",""target.png"":""cells/thin_s1_r4_scatter/target.png""}",scatter,0,33554432,0.001458124999771826,1064140,53207,thin_s1_r4_scatter,1.1920928955078125e-07,thin,99,48,0.5189480781555176,2.384185791015625e-07,0.3614520728588104,144,9828352,33554432,12.7501456380066,2609.3157170053155,4,1,46,53.88200617350345,ok,0.1441085539991036,51,1303879680
1.175733359559672e-06,"{""config.json"":""cells/thin_s1_r5_csr/config.json"",""curves.png"":""cells/thin_s1_r5_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_csr/error.png"",""field.npz"":""cells/thin_s1_r5_csr/field.npz"",""history.json"":""cells/thin_s1_r5_csr/history.json"",""input_field.npz"":""cells/thin_s1_r5_csr/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r5_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_csr/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_csr/target.npy"",""target.png"":""cells/thin_s1_r5_csr/target.png""}",csr,0,33554432,0.001870765998319257,1409208,53207,thin_s1_r5_csr,1.1920928955078125e-07,thin,99,48,0.5189451575279236,2.384185791015625e-07,0.36145177483558655,144,9828352,33554432,12.750145641681325,2609.3157147974775,5,1,13,53.88200617350345,ok,0.12377662599828909,51,1328742400
4.883811470790533e-06,"{""config.json"":""cells/thin_s1_r5_scatter/config.json"",""curves.png"":""cells/thin_s1_r5_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_scatter/error.png"",""field.npz"":""cells/thin_s1_r5_scatter/field.npz"",""history.json"":""cells/thin_s1_r5_scatter/history.json"",""input_field.npz"":""cells/thin_s1_r5_scatter/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r5_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_scatter/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_scatter/target.npy"",""target.png"":""cells/thin_s1_r5_scatter/target.png""}",scatter,0,33554432,0.00129130799905397,1064140,53207,thin_s1_r5_scatter,1.1920928955078125e-07,thin,99,48,0.5189422965049744,2.384185791015625e-07,0.3614520728588104,144,9828352,33554432,12.750145644185809,2609.3157132927413,5,1,26,53.88200617350345,ok,0.13583554399883724,51,1321058304
3.436763108766172e-06,"{""config.json"":""cells/thin_s1_r5_off/config.json"",""curves.png"":""cells/thin_s1_r5_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s1_r5_off/error.png"",""field.npz"":""cells/thin_s1_r5_off/field.npz"",""history.json"":""cells/thin_s1_r5_off/history.json"",""input_field.npz"":""cells/thin_s1_r5_off/input_field.npz"",""mask.npy"":""cells/thin_s1_r5_off/mask.npy"",""reconstruction.npy"":""cells/thin_s1_r5_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s1_r5_off/reconstruction.png"",""target.npy"":""cells/thin_s1_r5_off/target.npy"",""target.png"":""cells/thin_s1_r5_off/target.png""}",off,0,33554432,0.0,0,0,thin_s1_r5_off,1.1920928955078125e-07,thin,99,48,0.5189439654350281,2.384185791015625e-07,0.3614521026611328,144,11625984,33554432,12.75014564168809,2609.3157147934135,5,1,29,53.88200617350345,ok,0.2667468769977859,51,1327038464
2.906726194851217e-06,"{""config.json"":""cells/thin_s2_r0_off/config.json"",""curves.png"":""cells/thin_s2_r0_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_off/error.png"",""field.npz"":""cells/thin_s2_r0_off/field.npz"",""history.json"":""cells/thin_s2_r0_off/history.json"",""input_field.npz"":""cells/thin_s2_r0_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r0_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_off/target.npy"",""target.png"":""cells/thin_s2_r0_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r0_off,1.1920928955078125e-07,thin,99,48,0.5875188112258911,2.384185791015625e-07,0.355535626411438,144,10813440,33554432,12.496431817116573,2766.2919459935283,0,2,26,54.73590046465626,ok,0.275227984002413,51,1339281408
5.5569689720869064e-06,"{""config.json"":""cells/thin_s2_r0_scatter/config.json"",""curves.png"":""cells/thin_s2_r0_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_scatter/error.png"",""field.npz"":""cells/thin_s2_r0_scatter/field.npz"",""history.json"":""cells/thin_s2_r0_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r0_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r0_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_scatter/target.npy"",""target.png"":""cells/thin_s2_r0_scatter/target.png""}",scatter,0,33554432,0.001443215998733649,1061140,53057,thin_s2_r0_scatter,1.1920928955078125e-07,thin,99,48,0.5875188708305359,2.384185791015625e-07,0.3555355668067932,144,9015808,33554432,12.496431818170235,2766.291945322386,0,2,40,54.73590046465626,ok,0.13956130400038091,51,1318641664
2.051808223768603e-06,"{""config.json"":""cells/thin_s2_r0_csr/config.json"",""curves.png"":""cells/thin_s2_r0_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r0_csr/error.png"",""field.npz"":""cells/thin_s2_r0_csr/field.npz"",""history.json"":""cells/thin_s2_r0_csr/history.json"",""input_field.npz"":""cells/thin_s2_r0_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r0_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r0_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r0_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r0_csr/target.npy"",""target.png"":""cells/thin_s2_r0_csr/target.png""}",csr,0,33554432,0.0019130629989376757,1405608,53057,thin_s2_r0_csr,1.1920928955078125e-07,thin,99,48,0.5875192880630493,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431818741126,2766.291944958749,0,2,15,54.73590046465626,ok,0.1429118500018376,51,1303556096
3.0777164283790626e-06,"{""config.json"":""cells/thin_s2_r1_off/config.json"",""curves.png"":""cells/thin_s2_r1_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_off/error.png"",""field.npz"":""cells/thin_s2_r1_off/field.npz"",""history.json"":""cells/thin_s2_r1_off/history.json"",""input_field.npz"":""cells/thin_s2_r1_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r1_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_off/target.npy"",""target.png"":""cells/thin_s2_r1_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r1_off,1.1920928955078125e-07,thin,99,48,0.5875137448310852,2.384185791015625e-07,0.3555355668067932,144,10813440,33554432,12.496431816102184,2766.2919466396556,1,2,23,54.73590046465626,ok,0.2732436830010556,51,1333067776
2.3082841380528407e-06,"{""config.json"":""cells/thin_s2_r1_csr/config.json"",""curves.png"":""cells/thin_s2_r1_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_csr/error.png"",""field.npz"":""cells/thin_s2_r1_csr/field.npz"",""history.json"":""cells/thin_s2_r1_csr/history.json"",""input_field.npz"":""cells/thin_s2_r1_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r1_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_csr/target.npy"",""target.png"":""cells/thin_s2_r1_csr/target.png""}",csr,0,33554432,0.0020101350019103847,1405608,53057,thin_s2_r1_csr,1.1920928955078125e-07,thin,99,48,0.5875182151794434,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.49643181638433,2766.2919464599386,1,2,15,54.73590046465626,ok,0.13774856899908627,51,1318580224
3.419682570893201e-06,"{""config.json"":""cells/thin_s2_r1_scatter/config.json"",""curves.png"":""cells/thin_s2_r1_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r1_scatter/error.png"",""field.npz"":""cells/thin_s2_r1_scatter/field.npz"",""history.json"":""cells/thin_s2_r1_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r1_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r1_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r1_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r1_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r1_scatter/target.npy"",""target.png"":""cells/thin_s2_r1_scatter/target.png""}",scatter,0,33554432,0.0012734789997921325,1061140,53057,thin_s2_r1_scatter,1.1920928955078125e-07,thin,99,48,0.587512731552124,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431821401721,2766.291943264051,1,2,30,54.73590046465626,ok,0.1361140319968399,51,1305272320
8.036226972762961e-06,"{""config.json"":""cells/thin_s2_r2_scatter/config.json"",""curves.png"":""cells/thin_s2_r2_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_scatter/error.png"",""field.npz"":""cells/thin_s2_r2_scatter/field.npz"",""history.json"":""cells/thin_s2_r2_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r2_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r2_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_scatter/target.npy"",""target.png"":""cells/thin_s2_r2_scatter/target.png""}",scatter,0,33554432,0.001241853999090381,1061140,53057,thin_s2_r2_scatter,1.1920928955078125e-07,thin,99,48,0.5875176787376404,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431818077664,2766.291945381349,2,2,30,54.73590046465626,ok,0.13640024099731818,51,1305497600
4.274614866517368e-07,"{""config.json"":""cells/thin_s2_r2_off/config.json"",""curves.png"":""cells/thin_s2_r2_off/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_off/error.png"",""field.npz"":""cells/thin_s2_r2_off/field.npz"",""history.json"":""cells/thin_s2_r2_off/history.json"",""input_field.npz"":""cells/thin_s2_r2_off/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_off/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r2_off/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_off/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_off/target.npy"",""target.png"":""cells/thin_s2_r2_off/target.png""}",off,0,33554432,0.0,0,0,thin_s2_r2_off,1.1920928955078125e-07,thin,99,48,0.5875232815742493,2.384185791015625e-07,0.3555355966091156,144,10813440,33554432,12.496431819226014,2766.2919446498927,2,2,26,54.73590046465626,ok,0.2754809220023162,51,1342042112
2.906728241214296e-06,"{""config.json"":""cells/thin_s2_r2_csr/config.json"",""curves.png"":""cells/thin_s2_r2_csr/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r2_csr/error.png"",""field.npz"":""cells/thin_s2_r2_csr/field.npz"",""history.json"":""cells/thin_s2_r2_csr/history.json"",""input_field.npz"":""cells/thin_s2_r2_csr/input_field.npz"",""mask.npy"":""cells/thin_s2_r2_csr/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r2_csr/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r2_csr/reconstruction.png"",""target.npy"":""cells/thin_s2_r2_csr/target.npy"",""target.png"":""cells/thin_s2_r2_csr/target.png""}",csr,0,33554432,0.002055015000223648,1405608,53057,thin_s2_r2_csr,1.1920928955078125e-07,thin,99,48,0.5875200033187866,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431817060568,2766.2919460292023,2,2,15,54.73590046465626,ok,0.14362880599946948,51,1318768640
3.419673248572508e-06,"{""config.json"":""cells/thin_s2_r3_scatter/config.json"",""curves.png"":""cells/thin_s2_r3_scatter/curves.png"",""decision"":""decision.json"",""error.png"":""cells/thin_s2_r3_scatter/error.png"",""field.npz"":""cells/thin_s2_r3_scatter/field.npz"",""history.json"":""cells/thin_s2_r3_scatter/history.json"",""input_field.npz"":""cells/thin_s2_r3_scatter/input_field.npz"",""mask.npy"":""cells/thin_s2_r3_scatter/mask.npy"",""reconstruction.npy"":""cells/thin_s2_r3_scatter/reconstruction.npy"",""reconstruction.png"":""cells/thin_s2_r3_scatter/reconstruction.png"",""target.npy"":""cells/thin_s2_r3_scatter/target.npy"",""target.png"":""cells/thin_s2_r3_scatter/target.png""}",scatter,0,33554432,0.0013983329990878701,1061140,53057,thin_s2_r3_scatter,1.1920928955078125e-07,thin,99,48,0.5875167846679688,2.384185791015625e-07,0.3555355966091156,144,9015808,33554432,12.496431818491088,2766.291945118014,3,2,33,54.73590046465626,ok,0.1364857349981321,51,1333772288
